course_id,title,credits,department,level,description,terms_offered
AFRI-S 302,ADVANCED SWAHILI 2,3 credits,AFRI,300,Course Description: Examination of subtle nuances in grammatical structures. Advanced readings of traditional and modern literature. Composition. Oriented to needs of students enrolled.,Typically Offered: Summer
AFRI-S 502,ELEMENTARY SWAHILI II,3 credits,AFRI,500,"Course Description: Continuation of work begun on basic skills in S501, with continued emphasis on oral/aural skills, reading comprehension. Student projects.","Typically Offered: Spring, Summer"
AFRI-S 602,INTERMEDIATE SWAHILI II,3 credits,AFRI,600,"Course Description: Continuation of work in S601 with additional and more complex grammatical structures, expanded vocabulary. Increased conversational interaction and written compositions. Student projects.",Typically Offered: Summer
AFRI-S 702,ADVANCED SWAHILI II,3 credits,AFRI,700,"Course Description: This course is the second part of a two-semester course.
Study of complex grammatical structures, advanced
readings of traditional, modern literature. Advanced oral and written compositions, advanced reading and listening comprehension and translation of complex texts
from English to Swahili.",Typically Offered: Summer
AFRI-X 390,READINGS AND RESEARCH IN AFRICAN STUDIES,1-3 credits,AFRI,300,Course Description: Independent readings or research project in African Studies.,"Typically Offered: Spring, Summer, Fall"
AFRI-X 391,INDIVIDUAL STUDY OF AN AFRICAN LANGUAGE,1-4 credits,AFRI,300,Course Description: Individual study of an African language for variable credit.,"Typically Offered: Spring, Summer, Fall"
AFRI-X 473,INTERNSHIP IN AFRICAN STUDIES,1-4 credits,AFRI,400,"Course Description: Provides students with an opportunity to receive academic credit for work/service in an organization in Africa, or in a U.S. based organization focused on Africa or working with an African constituency. Requires a research paper related to the internship.","Typically Offered: Spring, Summer, Fall"
AFRI-X 491,POST ADVANCED INDIVIDUAL STUDY OF AN AFRICAN LANGUAGE,1-4 credits,AFRI,400,Course Description: Advanced individual study of an African language beyond the 300 level.,"Typically Offered: Spring, Summer, Fall"
AFRI-X 773,GRADUATE INTERNSHIP IN AFRICAN STUDIES,1-6 credits,AFRI,700,Course Description: Provides graduate students with opportunity to receive academic credit for work/service through an organization in Africa or in the U.S. focused on Africa or working with an African constituency. Requires a paper related to the internship.,"Typically Offered: Spring, Summer, Fall"
AFRI-Y 102,ELEMENTARY YORUBA II,4 credits,AFRI,100,Course Description: Continuation of work begun on basic skills with continued emphasis on oral skills and reading comprehension.,Typically Offered: Summer
AFRI-Y 202,INTERMEDIATE YORUBA II,3 credits,AFRI,200,"Course Description: Continuation of the study of more complex structures, with emphasis on the active skills of speaking and writing. Reading of elementary to intermediate texts. Continued survey of cultural activities.",Typically Offered: Summer
AFRI-Y 302,ADVANCED YORUBA II,3 credits,AFRI,300,Course Description: Continuation of Y301. Study of more complex grammatical structures and contextual discourse patterns. Advanced readings of traditional and modern literature. Advanced oral and written compositions. Listening and reading comprehension of complex texts. ,Typically Offered: Summer
AFRI-Y 502,ELEMENTARY YORUBA II,3 credits,AFRI,500,"Course Description: Second part of a two-semester sequence. Continuation of work begun on basic skills in Y501, with continued emphasis on oral/aural skills, reading comprehension. Student projects.",Typically Offered: Summer
AFRI-Y 602,INTERMEDIATE YORUBA II,3 credits,AFRI,600,"Course Description: Second part of a two-semester sequence. Continuation of work in Y601 with additional and more complex grammatical structures, expanded vocabulary. Increased conversational interaction and written compositions. Student projects.",Typically Offered: Summer
AFRI-Y 702,ADVANCED YORUBA II,3 credits,AFRI,700,"Course Description: Continuation of Y701. Study of more complex grammatical structures and more complex contextual discourse patterns. Advanced readings of traditional and modern literature. Advanced oral and written compositions, advanced listening and reading comprehension of complex texts. Students will do additional work linked to their majors.",Typically Offered: Summer
AFRI-Z 102,ELEMENTARY ZULU II,4 credits,AFRI,100,"Course Description: Basic grammatical structures and vocabulary. Emphasis on the spoken language, oral and listening comprehension, and language use in specific social settings. Uses videos and internet resources.",Typically Offered: Summer
AFRI-Z 150,ACCELERATED ELEMENTARY ZULU,4 credits,AFRI,100,Course Description: Provides intensive instruction in Zulu language and culture. Students will achieve a year's proficiency in the language through this course.,Typically Offered: Summer
AFRI-Z 202,INTERMEDIATE ZULU II,3 credits,AFRI,200,"Course Description: Study of more complex grammatical structures, with emphasis on active skills of speaking, writing, and reading texts. Emphasis on oral and written compositions, reading and listening comprehension, and translation of texts. Description of cultural events through the use of videos and the internet resources.",Typically Offered: Summer
AFRI-Z 302,ADVANCED ZULU II,3 credits,AFRI,300,"Course Description: Study of more complex grammatical structures and of more complex contextual discourse patterns. Advanced readings of traditional and modern literature. Advanced oral and written compositions, advanced listening comprehension and translation of complex texts. Uses videos and internet resources.",Typically Offered: Summer
AFRI-Z 502,ELEMENTARY ZULU II,3 credits,AFRI,500,"Course Description: Continuation of work begun on basic skills in Z501, with continued emphasis on oral/aural skills, reading comprehension. Student projects.",Typically Offered: Summer
AFRI-Z 602,INTERMEDIATE ZULU II,3 credits,AFRI,600,"Course Description: Second of a two-semester sequence. Study of more complex grammatical structures, with emphasis on active skills: speaking, writing, and reading texts. Attention will be on oral and written compositions, reading and listening comprehension, and translation of texts. Description of cultural events through the use of videos and the Internet.",Typically Offered: Summer
AFRI-Z 702,ADVANCED ZULU II,3 credits,AFRI,700,"Course Description: Second of a two-semester sequence. More complex grammatical structures and contextual discourse patterns studied. Advanced readings of traditional and modern literature. Advanced oral and written compositions, advanced listening comprehension and translation of complex texts. Use of internet resources. The course will be completely oriented to the needs of those enrolled.",Typically Offered: Summer
AMST-A 100,WHAT IS AMERICA?,3 credits,AMST,100,"Course Description: Explores ideas about citizenship, national identity, and the social contract in the broader Americas.  What makes us ""Americans""? How do we define ""America""? How does national identity compete with and relate to other forms of identity, such as social status or class, religious association, gender and sexuality, and racial or ethnic description?","Typically Offered: Spring, Summer, Fall"
AMST-A 100,CAPTIVITY NARRATIVES (WHAT IS AMERICA?),3 credits,AMST,100,"Course Description: Explores ideas about citizenship, national identity, and the social contract in the broader Americas.  What makes us ""Americans""? How do we define ""America""? How does national identity compete with and relate to other forms of identity, such as social status or class, religious association, gender and sexuality, and racial or ethnic description?","Typically Offered: Spring, Summer, Fall"
AMST-A 100,A NATION OF IMMIGRANTS (WHAT IS AMERICA?),3 credits,AMST,100,"Course Description: Explores ideas about citizenship, national identity, and the social contract in the broader Americas.  What makes us ""Americans""? How do we define ""America""? How does national identity compete with and relate to other forms of identity, such as social status or class, religious association, gender and sexuality, and racial or ethnic description?","Typically Offered: Spring, Summer, Fall"
AMST-A 100,"ENVIRONMENTAL CRISES, RACE, AND THE UNITED STATES (WHAT IS AMERICA?)",3 credits,AMST,100,"Course Description: Explores ideas about citizenship, national identity, and the social contract in the broader Americas.  What makes us ""Americans""? How do we define ""America""? How does national identity compete with and relate to other forms of identity, such as social status or class, religious association, gender and sexuality, and racial or ethnic description?","Typically Offered: Spring, Summer, Fall"
AMST-A 150,INTRODUCTION TO NATIVE AMERICAN AND INDIGENOUS STUDIES,3 credits,AMST,100,"Course Description: Introduction to Native American and indigenous cultures, literature, history, arts, values, life-ways, spirituality, and social and political institutions. Focuses on global and hemispheric elements including North America.","Typically Offered: Summer, Fall"
AMST-A 200,COMPARATIVE AMERICAN IDENTITIES,3 credits,AMST,200,"Course Description: Examines the formation of legal, social, cultural, and economic identities within the United States and within U.S.-controlled territories. Who counts as ""American""? To what ends have citizens and non-citizens assumed, claimed, or refused ""American"" identity? This course employs a comparative frame in considering elite and subordinated classes (and/or genders, races, ethnicities, sexualities); institutional and countercultural forms of self-definition; official history and alternative acts of collective memory.","Typically Offered: Summer, Fall"
